Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
United Arab Emirates,ARE,Individuals using the Internet (% of population),IT.NET.USER.ZS,100
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
United Arab Emirates,ARE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,8154.35294132635
United Arab Emirates,ARE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,73.4393
Israel,ISR,"Population, total",SP.POP.TOTL,9215100
Israel,ISR,Urban population,SP.URB.TOTL,8439082
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6487804878049
Israel,ISR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.8
Israel,ISR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.9
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.70120192
Israel,ISR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.1416931152344
Israel,ISR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.4821319580078
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.50303983688354
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,410768352657.612
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,44575.5719045492
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.02161548237589
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.575254620897756
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.169
Israel,ISR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.1722994385229
Israel,ISR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.0643743535137
Israel,ISR,Individuals using the Internet (% of population),IT.NET.USER.ZS,90.1273
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2453.62703150387
Israel,ISR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,4.2825
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,87723443
"Iran, Islamic Rep.",IRN,Urban population,SP.URB.TOTL,66317730
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.141
"Iran, Islamic Rep.",IRN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.7
"Iran, Islamic Rep.",IRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.7
"Iran, Islamic Rep.",IRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.40149546
"Iran, Islamic Rep.",IRN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.1913986206055
"Iran, Islamic Rep.",IRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.345588684082
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.20495009422302
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,280934329279.723
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,3202.50003502169
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44180865358672
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,30.5941390387295
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.687
"Iran, Islamic Rep.",IRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.3903748639131
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.4940926265882
"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,75.5699
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Iran, Islamic Rep.",IRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3252.6054710927
"Iran, Islamic Rep.",IRN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,119.0677
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,109315124
"Egypt, Arab Rep.",EGY,Urban population,SP.URB.TOTL,46478772
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.79
"Egypt, Arab Rep.",EGY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.8
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.85
"Egypt, Arab Rep.",EGY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.15384626
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.6544750074231
"Egypt, Arab Rep.",EGY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.826074813289
"Egypt, Arab Rep.",EGY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,383817841547.099
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,3511.11381026379
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.55016483786838
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.04493288977539
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.974
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.4727757370868
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.6534798296655
"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.9142
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
"Egypt, Arab Rep.",EGY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,805.259456646637
"Egypt, Arab Rep.",EGY,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,32.2281
Morocco,MAR,"Population, total",SP.POP.TOTL,36584208
Morocco,MAR,Urban population,SP.URB.TOTL,22716358
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.133
Morocco,MAR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.3
Morocco,MAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.32
Morocco,MAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.59079361
Morocco,MAR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,80.3087996541375
Morocco,MAR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.2797508694124
Morocco,MAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.28428263644307
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,121353645057.144
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3268.0302734375
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.17820744246774
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.705968661338261
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.223
Morocco,MAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.7941069539783
Morocco,MAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.0496964364582
Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,84.1204
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,575.699296767116
Morocco,MAR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,6.7001
South Africa,ZAF,"Population, total",SP.POP.TOTL,60562381
South Africa,ZAF,Urban population,SP.URB.TOTL,38419145
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.15
South Africa,ZAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.257
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.01329231
South Africa,ZAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.501178102472
South Africa,ZAF,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.6580245068739
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.17067003250122
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,337974655408.055
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,5580.60383075189
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.1689177146757
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.23238831615113
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,29.217
South Africa,ZAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.5759141603963
South Africa,ZAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.1837449200214
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,72.1128
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,90
South Africa,ZAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2037.46194166103
South Africa,ZAF,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,49.0498
Nigeria,NGA,"Population, total",SP.POP.TOTL,213996181
Nigeria,NGA,Urban population,SP.URB.TOTL,127896884
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.072
Nigeria,NGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,64.7
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.7
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.38063431
Nigeria,NGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,44.1220893859863
Nigeria,NGA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,0.35963763718498
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,598586817819.073
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2797.18458068686
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.36889840510109
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.2460234276597
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.742
Nigeria,NGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Nigeria,NGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..
Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,31.8888
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.4
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,323.130893205101
Nigeria,NGA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,8.0766
Kenya,KEN,"Population, total",SP.POP.TOTL,52217334
Kenya,KEN,Urban population,SP.URB.TOTL,16295124
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.596
Kenya,KEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.9
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.364
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.49248838
Kenya,KEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Kenya,KEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Kenya,KEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.04574892454155
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,100657505750.545
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1927.66459027849
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.272766327438816
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.40516207933392
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.619
Kenya,KEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.4410451821593
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.9580936008817
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.5
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,534.753957479746
Kenya,KEN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2.6753
Ethiopia,ETH,"Population, total",SP.POP.TOTL,118917671
Ethiopia,ETH,Urban population,SP.URB.TOTL,25717142
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.969
Ethiopia,ETH,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,39.6
Ethiopia,ETH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.274
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.48096275
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Ethiopia,ETH,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.4525527223727
Ethiopia,ETH,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.0905654220699
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,98676811061.4035
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,829.790982547947
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.05953089054807
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.3563468559061
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.994
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.12719989668803
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.8789144434913
Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,16.0696
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.1
Ethiopia,ETH,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,380.656754967252
Ethiopia,ETH,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,5.0727
Tanzania,TZA,"Population, total",SP.POP.TOTL,60972798
Tanzania,TZA,Urban population,SP.URB.TOTL,20642173
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.771
Tanzania,TZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.5
Tanzania,TZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.801
Tanzania,TZA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.05195832
Tanzania,TZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,30.9205938581875
Tanzania,TZA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,68.4711470524733
Tanzania,TZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.23097255920833
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,66068737786.0639
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1117.41528320313
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.99196460647855
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.29029062798325
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.781
Tanzania,TZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.5038738462361
Tanzania,TZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.4591413507523
Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,17.7693
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,39.9
Tanzania,TZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,405.685641474926
Tanzania,TZA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2.5699
Uganda,UGA,"Population, total",SP.POP.TOTL,44457152
Uganda,UGA,Urban population,SP.URB.TOTL,12688060
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.41
Uganda,UGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,30.6
Uganda,UGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.621
Uganda,UGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.23698568
Uganda,UGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Uganda,UGA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Uganda,UGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.57222181308255
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,37600368241.6657
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,845.766463890124
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.95130642218098
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.31332289544502
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.831
Uganda,UGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.4147985397289
Uganda,UGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.585893851908
Uganda,UGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.4
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,42.1
Uganda,UGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,475.325187025973
Uganda,UGA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,1.4162
Ghana,GHA,"Population, total",SP.POP.TOTL,31887809
Ghana,GHA,Urban population,SP.URB.TOTL,17926421
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.309
Ghana,GHA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,31.4
Ghana,GHA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.541
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.4331708
Ghana,GHA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,74.0102186341371
Ghana,GHA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Ghana,GHA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.40915991351725
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,70008243859.8666
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2195.45481659987
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.513941670628171
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.88728956269944
Ghana,GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.313
Ghana,GHA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.5254204867115
Ghana,GHA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.0500782295317
Ghana,GHA,Individuals using the Internet (% of population),IT.NET.USER.ZS,62.5176
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.4
Ghana,GHA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,367.161102921615
Ghana,GHA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,1.7068
Senegal,SEN,"Population, total",SP.POP.TOTL,16789219
Senegal,SEN,Urban population,SP.URB.TOTL,8571953
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.496
Senegal,SEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.9
Senegal,SEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.003
Senegal,SEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.15119171
Senegal,SEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,44.7866297761573
Senegal,SEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,60.3359412043623
Senegal,SEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.6869797706604
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,24530513037.7518
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1461.08720350553
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.3420737726679
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.54314685681662
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.437
Senegal,SEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.7005528555706
Senegal,SEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.346318758136
Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,53.3088
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.3
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,280.607903309744
Senegal,SEN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,1.3058
India,IND,"Population, total",SP.POP.TOTL,1402617695
India,IND,Urban population,SP.URB.TOTL,478694801
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.156
India,IND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.2
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.047
India,IND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.34146094
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,77.9766433254166
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.1474685668945
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.29335021972656
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2674851578587.27
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1907.04251637669
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.77772470686801
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.62343677628535
India,IND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.859
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.6824769296756
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.0756283996012
India,IND,Individuals using the Internet (% of population),IT.NET.USER.ZS,43.4054
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.5
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,632.239828540427
India,IND,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,516.7032
Pakistan,PAK,"Population, total",SP.POP.TOTL,235001746
Pakistan,PAK,Urban population,SP.URB.TOTL,88144500
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.701
Pakistan,PAK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.1
Pakistan,PAK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.765
Pakistan,PAK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.95273018
Pakistan,PAK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Pakistan,PAK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.05718240718423
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,300425609817.981
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1278.39735206896
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.27408744338709
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.73999313898155
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.127
Pakistan,PAK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.29855944234725
Pakistan,PAK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.4177212905341
Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,18.9348
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.5
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,454.250317980901
Pakistan,PAK,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,60.1786
Bangladesh,BGD,"Population, total",SP.POP.TOTL,166298024
Bangladesh,BGD,Urban population,SP.URB.TOTL,51746778
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.421
Bangladesh,BGD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.9
Bangladesh,BGD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.175
Bangladesh,BGD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.27063942
Bangladesh,BGD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,66.4329548486639
